word,count,rank,In Top,letter score,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
lemon,9066930,976,1000,3.75121,0,0,0,0,0.984,0,0,0,0,0,0,0.702,0.443,0.776,0.847,0,0,0,0,0,0,0,0,0,0,0
chase,10971945,851,1000,3.75013,0.981,0,0.481,0,0.984,0,0,0.378,0,0,0,0,0,0,0,0,0,0,0.927,0,0,0,0,0,0,0
april,149976767,97,1000,3.74994,0.981,0,0,0,0,0,0,0,0.848,0,0,0.702,0,0,0,0.348,0,0.871,0,0,0,0,0,0,0,0
agent,57103658,260,1000,3.74707,0.981,0,0,0,0.984,0,0.312,0,0,0,0,0,0,0.776,0,0,0,0,0,0.694,0,0,0,0,0,0
dream,33518573,403,1000,3.74081,0.981,0,0,0.462,0.984,0,0,0,0,0,0,0,0.443,0,0,0,0,0.871,0,0,0,0,0,0,0,0
armed,13866785,727,1000,3.74081,0.981,0,0,0.462,0.984,0,0,0,0,0,0,0,0.443,0,0,0,0,0.871,0,0,0,0,0,0,0,0
royal,45407189,310,1000,3.73921,0.981,0,0,0,0,0,0,0,0,0,0,0.702,0,0,0.847,0,0,0.871,0,0,0,0,0,0,0.339,0
plans,77295630,203,1000,3.73435,0.981,0,0,0,0,0,0,0,0,0,0,0.702,0,0.776,0,0.348,0,0,0.927,0,0,0,0,0,0,0
rings,28827859,452,1000,3.73372,0,0,0,0,0,0,0.312,0,0.848,0,0,0,0,0.776,0,0,0,0.871,0.927,0,0,0,0,0,0,0
after,372948094,15,1000,3.73389,0.981,0,0,0,0.984,0.204,0,0,0,0,0,0,0,0,0,0,0,0.871,0,0.694,0,0,0,0,0,0
heads,18400524,587,1000,3.73185,0.981,0,0,0.462,0.984,0,0,0.378,0,0,0,0,0,0,0,0,0,0,0.927,0,0,0,0,0,0,0
spent,29719451,444,1000,3.72970,0,0,0,0,0.984,0,0,0,0,0,0,0,0,0.776,0,0.348,0,0,0.927,0.694,0,0,0,0,0,0
pants,16774383,624,1000,3.72685,0.981,0,0,0,0,0,0,0,0,0,0,0,0,0.776,0,0.348,0,0,0.927,0.694,0,0,0,0,0,0
const,20236664,557,1000,3.72469,0,0,0.481,0,0,0,0,0,0,0,0,0,0,0.776,0.847,0,0,0,0.927,0.694,0,0,0,0,0,0
cards,121094522,133,1000,3.72178,0.981,0,0.481,0.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871,0.927,0,0,0,0,0,0,0
space,121505269,132,1000,3.72080,0.981,0,0.481,0,0.984,0,0,0,0,0,0,0,0,0,0,0.348,0,0,0.927,0,0,0,0,0,0,0
likes,9727733,919,1000,3.71900,0,0,0,0,0.984,0,0,0,0.848,0,0.258,0.702,0,0,0,0,0,0,0.927,0,0,0,0,0,0,0
media,216432510,57,1000,3.71793,0.981,0,0,0.462,0.984,0,0,0,0.848,0,0,0,0.443,0,0,0,0,0,0,0,0,0,0,0,0,0
aimed,10030370,894,1000,3.71793,0.981,0,0,0.462,0.984,0,0,0,0.848,0,0,0,0.443,0,0,0,0,0,0,0,0,0,0,0,0,0
shirt,40501964,337,1000,3.71795,0,0,0,0,0,0,0,0.378,0.848,0,0,0,0,0,0,0,0,0.871,0.927,0.694,0,0,0,0,0,0
wines,8939582,983,1000,3.71627,0,0,0,0,0.984,0,0,0,0.848,0,0,0,0,0.776,0,0,0,0,0.927,0,0,0,0.181,0,0,0
short,106755242,148,1000,3.71657,0,0,0,0,0,0,0,0.378,0,0,0,0,0,0,0.847,0,0,0.871,0.927,0.694,0,0,0,0,0,0
water,215178488,58,1000,3.71143,0.981,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0.871,0,0.694,0,0,0.181,0,0,0
texas,129399241,114,1000,3.71131,0.981,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927,0.694,0,0,0,0.125,0,0
taxes,33674672,400,1000,3.71131,0.981,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927,0.694,0,0,0,0.125,0,0
blair,9463587,941,1000,3.71074,0.981,0.309,0,0,0,0,0,0,0.848,0,0,0.702,0,0,0,0,0,0.871,0,0,0,0,0,0,0,0
nokia,61035236,244,1000,3.70960,0.981,0,0,0,0,0,0,0,0.848,0,0.258,0,0,0.776,0.847,0,0,0,0,0,0,0,0,0,0,0
plate,24275560,497,1000,3.70947,0.981,0,0,0,0.984,0,0,0,0,0,0,0.702,0,0,0,0.348,0,0,0,0.694,0,0,0,0,0,0
labor,37866418,360,1000,3.70935,0.981,0.309,0,0,0,0,0,0,0,0,0,0.702,0,0,0.847,0,0,0.871,0,0,0,0,0,0,0,0
tiger,13763074,733,1000,3.70885,0,0,0,0,0.984,0,0.312,0,0.848,0,0,0,0,0,0,0,0,0.871,0,0.694,0,0,0,0,0,0
turns,17261850,611,1000,3.70900,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776,0,0,0,0.871,0.927,0.694,0.441,0,0,0,0,0
codes,34503537,392,1000,3.70036,0,0,0.481,0.462,0.984,0,0,0,0,0,0,0,0,0,0.847,0,0,0,0.927,0,0,0,0,0,0,0
acids,8793940,995,1000,3.69890,0.981,0,0.481,0.462,0,0,0,0,0.848,0,0,0,0,0,0,0,0,0,0.927,0,0,0,0,0,0,0
alive,16064787,645,1000,3.69630,0.981,0,0,0,0.984,0,0,0,0.848,0,0,0.702,0,0,0,0,0,0,0,0,0,0.182,0,0,0,0
reach,35687918,381,1000,3.69381,0.981,0,0.481,0,0.984,0,0,0.378,0,0,0,0,0,0,0,0,0,0.871,0,0,0,0,0,0,0,0
taken,87019836,179,1000,3.69340,0.981,0,0,0,0.984,0,0,0,0,0,0.258,0,0,0.776,0,0,0,0,0,0.694,0,0,0,0,0,0
strip,18711440,584,1000,3.68863,0,0,0,0,0,0,0,0,0.848,0,0,0,0,0,0,0.348,0,0.871,0.927,0.694,0,0,0,0,0,0
trips,17273017,609,1000,3.68863,0,0,0,0,0,0,0,0,0.848,0,0,0,0,0,0,0.348,0,0.871,0.927,0.694,0,0,0,0,0,0
ultra,21795075,529,1000,3.68878,0.981,0,0,0,0,0,0,0,0,0,0,0.702,0,0,0,0,0,0.871,0,0.694,0.441,0,0,0,0,0
sport,62683851,238,1000,3.68724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847,0.348,0,0.871,0.927,0.694,0,0,0,0,0,0
ports,19171802,575,1000,3.68724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847,0.348,0,0.871,0.927,0.694,0,0,0,0,0,0
units,56512308,264,1000,3.68612,0,0,0,0,0,0,0,0,0.848,0,0,0,0,0.776,0,0,0,0,0.927,0.694,0.441,0,0,0,0,0
dance,51147967,285,1000,3.68364,0.981,0,0.481,0.462,0.984,0,0,0,0,0,0,0,0,0.776,0,0,0,0,0,0,0,0,0,0,0,0
comes,64256803,230,1000,3.68100,0,0,0.481,0,0.984,0,0,0,0,0,0,0,0.443,0,0.847,0,0,0,0.927,0,0,0,0,0,0,0
story,138433809,107,1000,3.67789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847,0,0,0.871,0.927,0.694,0,0,0,0,0.339,0
heard,45436523,308,1000,3.67553,0.981,0,0,0.462,0.984,0,0,0.378,0,0,0,0,0,0,0,0,0,0.871,0,0,0,0,0,0,0,0
table,165341452,86,1000,3.67027,0.981,0.309,0,0,0.984,0,0,0,0,0,0,0.702,0,0,0,0,0,0,0,0.694,0,0,0,0,0,0
motel,9170238,969,1000,3.66967,0,0,0,0,0.984,0,0,0,0,0,0,0.702,0.443,0,0.847,0,0,0,0,0.694,0,0,0,0,0,0
files,125524478,124,1000,3.66469,0,0,0,0,0.984,0.204,0,0,0.848,0,0,0.702,0,0,0,0,0,0,0.927,0,0,0,0,0,0,0
entry,80717798,197,1000,3.66402,0,0,0,0,0.984,0,0,0,0,0,0,0,0,0.776,0,0,0,0.871,0,0.694,0,0,0,0,0.339,0
based,252405204,37,1000,3.66332,0.981,0.309,0,0.462,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927,0,0,0,0,0,0,0
beads,10825324,853,1000,3.66332,0.981,0.309,0,0.462,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927,0,0,0,0,0,0,0
relax,8856944,987,1000,3.66248,0.981,0,0,0,0.984,0,0,0,0,0,0,0.702,0,0,0,0,0,0.871,0,0,0,0,0,0.125,0,0
modes,14131325,711,1000,3.66273,0,0,0,0.462,0.984,0,0,0,0,0,0,0,0.443,0,0.847,0,0,0,0.927,0,0,0,0,0,0,0
fails,12015364,797,1000,3.66184,0.981,0,0,0,0,0.204,0,0,0.848,0,0,0.702,0,0,0,0,0,0,0.927,0,0,0,0,0,0,0
girls,132325396,112,1000,3.65968,0,0,0,0,0,0,0.312,0,0.848,0,0,0.702,0,0,0,0,0,0.871,0.927,0,0,0,0,0,0,0
saudi,13123149,757,1000,3.65895,0.981,0,0,0.462,0,0,0,0,0.848,0,0,0,0,0,0,0,0,0,0.927,0,0.441,0,0,0,0,0
owner,58189056,256,1000,3.65856,0,0,0,0,0.984,0,0,0,0,0,0,0,0,0.776,0.847,0,0,0.871,0,0,0,0,0.181,0,0,0
plain,23747230,500,1000,3.65514,0.981,0,0,0,0,0,0,0,0.848,0,0,0.702,0,0.776,0,0.348,0,0,0,0,0,0,0,0,0,0
extra,59377307,249,1000,3.65498,0.981,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0.871,0,0.694,0,0,0,0.125,0,0
zones,9719114,921,1000,3.65485,0,0,0,0,0.984,0,0,0,0,0,0,0,0,0.776,0.847,0,0,0,0.927,0,0,0,0,0,0,0.121
jones,39297134,344,1000,3.65387,0,0,0,0,0.984,0,0,0,0,0.120,0,0,0,0.776,0.847,0,0,0,0.927,0,0,0,0,0,0,0
colin,8807299,993,1000,3.65298,0,0,0.481,0,0,0,0,0,0.848,0,0,0.702,0,0.776,0.847,0,0,0,0,0,0,0,0,0,0,0
jason,20616747,551,1000,3.65103,0.981,0,0,0,0,0,0,0,0,0.120,0,0,0,0.776,0.847,0,0,0,0.927,0,0,0,0,0,0,0
robin,11423944,821,1000,3.65037,0,0.309,0,0,0,0,0,0,0.848,0,0,0,0,0.776,0.847,0,0,0.871,0,0,0,0,0,0,0,0
paint,21926890,524,1000,3.64764,0.981,0,0,0,0,0,0,0,0.848,0,0,0,0,0.776,0,0.348,0,0,0,0.694,0,0,0,0,0,0
games,305930896,25,1000,3.64673,0.981,0,0,0,0.984,0,0.312,0,0,0,0,0,0.443,0,0,0,0,0,0.927,0,0,0,0,0,0,0
style,101024266,153,1000,3.64630,0,0,0,0,0.984,0,0,0,0,0,0,0.702,0,0,0,0,0,0,0.927,0.694,0,0,0,0,0.339,0
named,34099544,397,1000,3.64601,0.981,0,0,0.462,0.984,0,0,0,0,0,0,0,0.443,0.776,0,0,0,0,0,0,0,0,0,0,0,0
usage,25440406,483,1000,3.64441,0.981,0,0,0,0.984,0,0.312,0,0,0,0,0,0,0,0,0,0,0,0.927,0,0.441,0,0,0,0,0
decor,12098868,794,1000,3.64404,0,0,0.481,0.462,0.984,0,0,0,0,0,0,0,0,0,0.847,0,0,0.871,0,0,0,0,0,0,0,0
lives,42750046,325,1000,3.64249,0,0,0,0,0.984,0,0,0,0.848,0,0,0.702,0,0,0,0,0,0,0.927,0,0,0.182,0,0,0,0
lewis,22640158,513,1000,3.64223,0,0,0,0,0.984,0,0,0,0.848,0,0,0.702,0,0,0,0,0,0,0.927,0,0,0,0.181,0,0,0
abuse,36269685,376,1000,3.64165,0.981,0.309,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927,0,0.441,0,0,0,0,0
solve,13452150,748,1000,3.64110,0,0,0,0,0.984,0,0,0,0,0,0,0.702,0,0,0.847,0,0,0,0.927,0,0,0.182,0,0,0,0
loves,12566621,782,1000,3.64110,0,0,0,0,0.984,0,0,0,0,0,0,0.702,0,0,0.847,0,0,0,0.927,0,0,0.182,0,0,0,0
mouse,33667003,401,1000,3.64106,0,0,0,0,0.984,0,0,0,0,0,0,0,0.443,0,0.847,0,0,0,0.927,0,0.441,0,0,0,0,0
crash,15302627,666,1000,3.63714,0.981,0,0.481,0,0,0,0,0.378,0,0,0,0,0,0,0,0,0,0.871,0.927,0,0,0,0,0,0,0
ready,62667516,239,1000,3.63685,0.981,0,0,0.462,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0.871,0,0,0,0,0,0,0.339,0
grant,47609624,300,1000,3.63408,0.981,0,0,0,0,0,0.312,0,0,0,0,0,0,0.776,0,0,0,0.871,0,0.694,0,0,0,0,0,0
votes,32059663,419,1000,3.63361,0,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0.847,0,0,0,0.927,0.694,0,0.182,0,0,0,0
vista,13991160,718,1000,3.63215,0.981,0,0,0,0,0,0,0,0.848,0,0,0,0,0,0,0,0,0,0.927,0.694,0,0.182,0,0,0,0
grace,17642126,602,1000,3.62804,0.981,0,0.481,0,0.984,0,0.312,0,0,0,0,0,0,0,0,0,0,0.871,0,0,0,0,0,0,0,0
roses,13584758,741,1000,3.62819,0,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0.847,0,0,0.871,0.927,0,0,0,0,0,0,0
crime,40361756,338,1000,3.62606,0,0,0.481,0,0.984,0,0,0,0.848,0,0,0,0.443,0,0,0,0,0.871,0,0,0,0,0,0,0,0
macro,9885853,907,1000,3.62183,0.981,0,0.481,0,0,0,0,0,0,0,0,0,0.443,0,0.847,0,0,0.871,0,0,0,0,0,0,0,0
phase,40722940,335,1000,3.61789,0.981,0,0,0,0.984,0,0,0.378,0,0,0,0,0,0,0,0.348,0,0,0.927,0,0,0,0,0,0,0
shape,25675227,480,1000,3.61789,0.981,0,0,0,0.984,0,0,0.378,0,0,0,0,0,0,0,0.348,0,0,0.927,0,0,0,0,0,0,0
along,83444756,187,1000,3.61731,0.981,0,0,0,0,0,0.312,0,0,0,0,0.702,0,0.776,0.847,0,0,0,0,0,0,0,0,0,0,0
noble,12604679,780,1000,3.61740,0,0.309,0,0,0.984,0,0,0,0,0,0,0.702,0,0.776,0.847,0,0,0,0,0,0,0,0,0,0,0
chose,9409845,949,1000,3.61572,0,0,0.481,0,0.984,0,0,0.378,0,0,0,0,0,0,0.847,0,0,0,0.927,0,0,0,0,0,0,0
blast,9387171,950,1000,3.61360,0.981,0.309,0,0,0,0,0,0,0,0,0,0.702,0,0,0,0,0,0,0.927,0.694,0,0,0,0,0,0
asked,75532722,208,1000,3.61241,0.981,0,0,0.462,0.984,0,0,0,0,0,0.258,0,0,0,0,0,0,0,0.927,0,0,0,0,0,0,0
arena,13966572,722,1000,3.61147,0.981,0,0,0,0.984,0,0,0,0,0,0,0,0,0.776,0,0,0,0.871,0,0,0,0,0,0,0,0
utils,9440361,947,1000,3.61208,0,0,0,0,0,0,0,0,0.848,0,0,0.702,0,0,0,0,0,0,0.927,0.694,0.441,0,0,0,0,0
giant,17098874,615,1000,3.61120,0.981,0,0,0,0,0,0.312,0,0.848,0,0,0,0,0.776,0,0,0,0,0,0.694,0,0,0,0,0,0
grade,54275130,273,1000,3.60976,0.981,0,0,0.462,0.984,0,0.312,0,0,0,0,0,0,0,0,0,0,0.871,0,0,0,0,0,0,0,0
lotus,9759485,916,1000,3.61069,0,0,0,0,0,0,0,0,0,0,0,0.702,0,0,0.847,0,0,0,0.927,0.694,0.441,0,0,0,0,0
bread,13575360,742,1000,3.60700,0.981,0.309,0,0.462,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0.871,0,0,0,0,0,0,0,0
hotel,297974790,28,1000,3.60439,0,0,0,0,0.984,0,0,0.378,0,0,0,0.702,0,0,0.847,0,0,0,0,0.694,0,0,0,0,0,0
oasis,9270498,960,1000,3.60247,0.981,0,0,0,0,0,0,0,0.848,0,0,0,0,0,0.847,0,0,0,0.927,0,0,0,0,0,0,0
skirt,9981485,899,1000,3.59851,0,0,0,0,0,0,0,0,0.848,0,0.258,0,0,0,0,0,0,0.871,0.927,0.694,0,0,0,0,0,0
sales,173244220,84,1000,3.59376,0.981,0,0,0,0.984,0,0,0,0,0,0,0.702,0,0,0,0,0,0,0.927,0,0,0,0,0,0,0
lease,17180592,613,1000,3.59376,0.981,0,0,0,0.984,0,0,0,0,0,0,0.702,0,0,0,0,0,0,0.927,0,0,0,0,0,0,0
makes,87829598,177,1000,3.59305,0.981,0,0,0,0.984,0,0,0,0,0,0.258,0,0.443,0,0,0,0,0,0.927,0,0,0,0,0,0,0
camel,11005001,848,1000,3.59024,0.981,0,0.481,0,0.984,0,0,0,0,0,0,0.702,0.443,0,0,0,0,0,0,0,0,0,0,0,0,0
amber,11065507,845,1000,3.58764,0.981,0.309,0,0,0.984,0,0,0,0,0,0,0,0.443,0,0,0,0,0.871,0,0,0,0,0,0,0,0
liver,12139363,793,1000,3.58616,0,0,0,0,0.984,0,0,0,0.848,0,0,0.702,0,0,0,0,0,0.871,0,0,0,0.182,0,0,0,0
scope,23349420,506,1000,3.58640,0,0,0.481,0,0.984,0,0,0,0,0,0,0,0,0,0.847,0.348,0,0,0.927,0,0,0,0,0,0,0
state,453104133,11,1000,3.58626,0.981,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927,0.694,0,0,0,0,0,0
asset,18178753,593,1000,3.58626,0.981,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927,0.694,0,0,0,0,0,0
taste,17311343,608,1000,3.58626,0.981,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927,0.694,0,0,0,0,0,0
seats,17070818,616,1000,3.58626,0.981,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927,0.694,0,0,0,0,0,0
lover,9234545,962,1000,3.58478,0,0,0,0,0.984,0,0,0,0,0,0,0.702,0,0,0.847,0,0,0.871,0,0,0,0.182,0,0,0,0
lower,72606927,211,1000,3.58452,0,0,0,0,0.984,0,0,0,0,0,0,0.702,0,0,0.847,0,0,0.871,0,0,0,0,0.181,0,0,0
adobe,27538755,461,1000,3.58273,0.981,0.309,0,0.462,0.984,0,0,0,0,0,0,0,0,0,0.847,0,0,0,0,0,0,0,0,0,0,0
yards,14733347,689,1000,3.58019,0.981,0,0,0.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871,0.927,0,0,0,0,0,0.339,0
acute,11128841,840,1000,3.58043,0.981,0,0.481,0,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694,0.441,0,0,0,0,0
write,126645151,121,1000,3.57841,0,0,0,0,0.984,0,0,0,0.848,0,0,0,0,0,0,0,0,0.871,0,0.694,0,0,0.181,0,0,0
exist,25349128,485,1000,3.57829,0,0,0,0,0.984,0,0,0,0.848,0,0,0,0,0,0,0,0,0,0.927,0.694,0,0,0,0.125,0,0
homes,66753480,223,1000,3.57809,0,0,0,0,0.984,0,0,0.378,0,0,0,0,0.443,0,0.847,0,0,0,0.927,0,0,0,0,0,0,0
audio,127014703,119,1000,3.57836,0.981,0,0,0.462,0,0,0,0,0.848,0,0,0,0,0,0.847,0,0,0,0,0,0.441,0,0,0,0,0
wrote,56421594,265,1000,3.57703,0,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0.847,0,0,0.871,0,0.694,0,0,0.181,0,0,0
tower,20686918,549,1000,3.57703,0,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0.847,0,0,0.871,0,0.694,0,0,0.181,0,0,0
faces,15050854,671,1000,3.57638,0.981,0,0.481,0,0.984,0.204,0,0,0,0,0,0,0,0,0,0,0,0,0.927,0,0,0,0,0,0,0
house,231310420,47,1000,3.57578,0,0,0,0,0.984,0,0,0.378,0,0,0,0,0,0,0.847,0,0,0,0.927,0,0.441,0,0,0,0,0
super,66703287,224,1000,3.57071,0,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0.348,0,0.871,0.927,0,0.441,0,0,0,0,0
image,197874283,68,1000,3.56752,0.981,0,0,0,0.984,0,0.312,0,0.848,0,0,0,0.443,0,0,0,0,0,0,0,0,0,0,0,0,0
omega,10289113,882,1000,3.56614,0.981,0,0,0,0.984,0,0.312,0,0,0,0,0,0.443,0,0.847,0,0,0,0,0,0,0,0,0,0,0
north,217809513,55,1000,3.56545,0,0,0,0,0,0,0,0.378,0,0,0,0,0,0.776,0.847,0,0,0.871,0,0.694,0,0,0,0,0,0
italy,60280461,245,1000,3.56425,0.981,0,0,0,0,0,0,0,0.848,0,0,0.702,0,0,0,0,0,0,0,0.694,0,0,0,0,0.339,0
talks,15484166,662,1000,3.56269,0.981,0,0,0,0,0,0,0,0,0,0.258,0.702,0,0,0,0,0,0,0.927,0.694,0,0,0,0,0,0
olive,9298184,954,1000,3.56190,0,0,0,0,0.984,0,0,0,0.848,0,0,0.702,0,0,0.847,0,0,0,0,0,0,0.182,0,0,0,0
wants,32538214,413,1000,3.55997,0.981,0,0,0,0,0,0,0,0,0,0,0,0,0.776,0,0,0,0,0.927,0.694,0,0,0.181,0,0,0
chair,40764005,334,1000,3.55794,0.981,0,0.481,0,0,0,0,0.378,0.848,0,0,0,0,0,0,0,0,0.871,0,0,0,0,0,0,0,0
janet,9666108,927,1000,3.55562,0.981,0,0,0,0.984,0,0,0,0,0.120,0,0,0,0.776,0,0,0,0,0,0.694,0,0,0,0,0,0
pages,234001114,45,1000,3.55212,0.981,0,0,0,0.984,0,0.312,0,0,0,0,0,0,0,0,0.348,0,0,0.927,0,0,0,0,0,0,0
poems,12662561,775,1000,3.54876,0,0,0,0,0.984,0,0,0,0,0,0,0,0.443,0,0.847,0.348,0,0,0.927,0,0,0,0,0,0,0
basic,84840226,185,1000,3.54573,0.981,0.309,0.481,0,0,0,0,0,0.848,0,0,0,0,0,0,0,0,0,0.927,0,0,0,0,0,0,0
first,578161543,6,1000,3.54421,0,0,0,0,0,0.204,0,0,0.848,0,0,0,0,0,0,0,0,0.871,0.927,0.694,0,0,0,0,0,0
rhode,15717565,655,1000,3.54112,0,0,0,0.462,0.984,0,0,0.378,0,0,0,0,0,0,0.847,0,0,0.871,0,0,0,0,0,0,0,0
print,178250872,81,1000,3.53750,0,0,0,0,0,0,0,0,0.848,0,0,0,0,0.776,0,0.348,0,0.871,0,0.694,0,0,0,0,0,0
maker,16635947,629,1000,3.53673,0.981,0,0,0,0.984,0,0,0,0,0,0.258,0,0.443,0,0,0,0,0.871,0,0,0,0,0,0,0,0
saved,19635976,569,1000,3.53590,0.981,0,0,0.462,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927,0,0,0.182,0,0,0,0
under,313296421,24,1000,3.53355,0,0,0,0.462,0.984,0,0,0,0,0,0,0,0,0.776,0,0,0,0.871,0,0,0.441,0,0,0,0,0
asian,66078353,225,1000,3.53193,0.981,0,0,0,0,0,0,0,0.848,0,0,0,0,0.776,0,0,0,0,0.927,0,0,0,0,0,0,0
price,501651226,10,1000,3.53146,0,0,0.481,0,0.984,0,0,0,0.848,0,0,0,0,0,0,0.348,0,0.871,0,0,0,0,0,0,0,0
sugar,22450333,514,1000,3.53142,0.981,0,0,0,0,0,0.312,0,0,0,0,0,0,0,0,0,0,0.871,0.927,0,0.441,0,0,0,0,0
treat,19442315,572,1000,3.52994,0.981,0,0,0,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0.871,0,0.694,0,0,0,0,0,0
hands,49087727,294,1000,3.52407,0.981,0,0,0.462,0,0,0,0.378,0,0,0,0,0,0.776,0,0,0,0,0.927,0,0,0,0,0,0,0
worst,16975343,621,1000,3.52036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847,0,0,0.871,0.927,0.694,0,0,0.181,0,0,0
split,19998411,561,1000,3.51979,0,0,0,0,0,0,0,0,0.848,0,0,0.702,0,0,0,0.348,0,0,0.927,0.694,0,0,0,0,0,0
teach,19079783,576,1000,3.51747,0.981,0,0.481,0,0.984,0,0,0.378,0,0,0,0,0,0,0,0,0,0,0,0.694,0,0,0,0,0,0
cheat,9903572,905,1000,3.51747,0.981,0,0.481,0,0.984,0,0,0.378,0,0,0,0,0,0,0,0,0,0,0,0.694,0,0,0,0,0,0
idaho,21791957,530,1000,3.51540,0.981,0,0,0.462,0,0,0,0.378,0.848,0,0,0,0,0,0.847,0,0,0,0,0,0,0,0,0,0,0
pride,14428078,697,1000,3.51318,0,0,0,0.462,0.984,0,0,0,0.848,0,0,0,0,0,0,0.348,0,0.871,0,0,0,0,0,0,0,0
point,175527859,83,1000,3.51324,0,0,0,0,0,0,0,0,0.848,0,0,0,0,0.776,0.847,0.348,0,0,0,0.694,0,0,0,0,0,0
links,339926541,19,1000,3.51121,0,0,0,0,0,0,0,0,0.848,0,0.258,0.702,0,0.776,0,0,0,0,0.927,0,0,0,0,0,0,0
sigma,11864409,806,1000,3.51086,0.981,0,0,0,0,0,0.312,0,0.848,0,0,0,0.443,0,0,0,0,0,0.927,0,0,0,0,0,0,0
final,97649084,161,1000,3.51072,0.981,0,0,0,0,0.204,0,0,0.848,0,0,0.702,0,0.776,0,0,0,0,0,0,0,0,0,0,0,0
rapid,19070672,577,1000,3.51033,0.981,0,0,0.462,0,0,0,0,0.848,0,0,0,0,0,0,0.348,0,0.871,0,0,0,0,0,0,0,0
admin,37835381,361,1000,3.51014,0.981,0,0,0.462,0,0,0,0,0.848,0,0,0,0.443,0.776,0,0,0,0,0,0,0,0,0,0,0,0
sharp,24904199,492,1000,3.50490,0.981,0,0,0,0,0,0,0.378,0,0,0,0,0,0,0,0.348,0,0.871,0.927,0,0,0,0,0,0,0
chris,44754518,315,1000,3.50412,0,0,0.481,0,0,0,0,0.378,0.848,0,0,0,0,0,0,0,0,0.871,0.927,0,0,0,0,0,0,0
often,92551460,168,1000,3.50469,0,0,0,0,0.984,0.204,0,0,0,0,0,0,0,0.776,0.847,0,0,0,0,0.694,0,0,0,0,0,0
diary,14922472,678,1000,3.50098,0.981,0,0,0.462,0,0,0,0,0.848,0,0,0,0,0,0,0,0,0.871,0,0,0,0,0,0,0.339,0
dairy,8781961,996,1000,3.50098,0.981,0,0,0.462,0,0,0,0,0.848,0,0,0,0,0,0,0,0,0.871,0,0,0,0,0,0,0.339,0
plant,53247607,277,1000,3.50168,0.981,0,0,0,0,0,0,0,0,0,0,0.702,0,0.776,0,0.348,0,0,0,0.694,0,0,0,0,0,0
death,83216831,189,1000,3.49919,0.981,0,0,0.462,0.984,0,0,0.378,0,0,0,0,0,0,0,0,0,0,0,0.694,0,0,0,0,0,0
speak,31324712,428,1000,3.49845,0.981,0,0,0,0.984,0,0,0,0,0,0.258,0,0,0,0,0.348,0,0,0.927,0,0,0,0,0,0,0
spend,26713310,467,1000,3.49759,0,0,0,0.462,0.984,0,0,0,0,0,0,0,0,0.776,0,0.348,0,0,0.927,0,0,0,0,0,0,0
place,220970235,53,1000,3.49564,0.981,0,0.481,0,0.984,0,0,0,0,0,0,0.702,0,0,0,0.348,0,0,0,0,0,0,0,0,0,0
prime,38308402,351,1000,3.49382,0,0,0,0,0.984,0,0,0,0.848,0,0,0,0.443,0,0,0.348,0,0.871,0,0,0,0,0,0,0,0
craig,13480763,747,1000,3.49217,0.981,0,0.481,0,0,0,0.312,0,0.848,0,0,0,0,0,0,0,0,0.871,0,0,0,0,0,0,0,0
cargo,9748668,917,1000,3.49078,0.981,0,0.481,0,0,0,0.312,0,0,0,0,0,0,0,0.847,0,0,0.871,0,0,0,0,0,0,0,0
novel,21821189,528,1000,3.48998,0,0,0,0,0.984,0,0,0,0,0,0,0.702,0,0.776,0.847,0,0,0,0,0,0,0.182,0,0,0,0
